FIPS,State,County,Food,Medical,Housing,Transportation,Civic,Other,Required annual income after taxes,Annual taxes,Required annual income before taxes
22111,Louisiana,Union Parish,7238,9074,9288,11672,3554,5144,45971,13018,58990
22113,Louisiana,Vermilion Parish,7238,9074,8520,11672,3554,5144,45203,12827,58030
22115,Louisiana,Vernon Parish,7238,9074,12936,11672,3554,5144,49619,13928,63547
38045,Louisiana,"Monroe, LA",7238,9074,8119,11672,3554,5144,44802,11166,55968
22117,Louisiana,Washington Parish,7238,9074,8520,11672,3554,5144,45203,12827,58030
22119,Louisiana,Webster Parish,7238,9074,8520,11672,3554,5144,45203,12827,58030
22121,Louisiana,West Baton Rouge Parish,7238,9074,10728,11672,3554,5144,47411,13377,60789
22123,Louisiana,West Carroll Parish,7238,9074,8520,11672,3554,5144,45203,12827,58030
22125,Louisiana,West Feliciana Parish,7238,9074,10728,11672,3554,5144,47411,13377,60789
22127,Louisiana,Winn Parish,7238,9074,8520,11672,3554,5144,45203,12827,58030
23001,Maine,Androscoggin County,8406,7498,10128,9889,3341,5514,44775,13376,58151
23003,Maine,Aroostook County,8406,7498,8568,9889,3341,5514,43215,12939,56154
23005,Maine,Cumberland County,8406,7498,16398,9889,3341,5514,51046,15134,66180
23007,Maine,Franklin County,8406,7498,8568,9889,3341,5514,43215,12939,56154
23009,Maine,Hancock County,8406,7498,10728,9889,3341,5514,45375,13544,58920
23011,Maine,Kennebec County,8406,7498,9588,9889,3341,5514,44235,13225,57460
23013,Maine,Knox County,8406,7498,10104,9889,3341,5514,44751,13369,58121
23015,Maine,Lincoln County,8406,7498,10488,9889,3341,5514,45135,13477,58612
23017,Maine,Oxford County,8406,7498,9600,9889,3341,5514,44247,13228,57475
23019,Maine,Penobscot County,8406,7498,10063,9889,3341,5514,44710,13358,58068
23021,Maine,Piscataquis County,8406,7498,8568,9889,3341,5514,43215,12939,56154
23023,Maine,Sagadahoc County,8406,7498,11532,9889,3341,5514,46179,13770,59949
23025,Maine,Somerset County,8406,7498,9372,9889,3341,5514,44019,13164,57183
23027,Maine,Waldo County,8406,7498,9936,9889,3341,5514,44583,13322,57905
23029,Maine,Washington County,8406,7498,9384,9889,3341,5514,44031,13167,57199
23031,Maine,York County,8406,7498,13953,9889,3341,5514,48600,14449,63048
24001,Maryland,Allegany County,7238,8623,8568,11672,3554,5144,44800,10369,55169
24003,Maryland,Anne Arundel County,7238,8623,16512,11672,3554,5144,52744,12196,64941
24005,Maryland,Baltimore city,7238,8623,16512,11672,3554,5144,52744,12196,64941
24510,Maryland,Baltimore city,7238,8623,16512,11672,3554,5144,52744,12196,64941
24005,Maryland,Baltimore County,7238,8623,16512,11672,3554,5144,52744,12196,64941
24510,Maryland,Baltimore County,7238,8623,16512,11672,3554,5144,52744,12196,64941
24009,Maryland,Calvert County,7238,8623,20484,11672,3554,5144,56716,13110,69826
24011,Maryland,Caroline County,7238,8623,11568,11672,3554,5144,47800,11059,58859
24013,Maryland,Carroll County,7238,8623,16512,11672,3554,5144,52744,12196,64941
24015,Maryland,Cecil County,7238,8623,14712,11672,3554,5144,50944,11782,62727
24017,Maryland,Charles County,7238,8623,20484,11672,3554,5144,56716,13110,69826
24019,Maryland,Dorchester County,7238,8623,11004,11672,3554,5144,47236,10929,58166
24047,Maryland,Dorchester County,7238,8623,11004,11672,3554,5144,47236,10929,58166
24019,Maryland,Worcester County,7238,8623,11664,11672,3554,5144,47896,11081,58977
24047,Maryland,Worcester County,7238,8623,11664,11672,3554,5144,47896,11081,58977
24021,Maryland,Frederick County,7238,8623,20484,11672,3554,5144,56716,13110,69826
24023,Maryland,Garrett County,7238,8623,8784,11672,3554,5144,45016,10419,55435
24025,Maryland,Harford County,7238,8623,16512,11672,3554,5144,52744,12196,64941
24027,Maryland,Howard County,7238,8623,16512,11672,3554,5144,52744,12196,64941
24029,Maryland,Kent County,7238,8623,12336,11672,3554,5144,48568,11236,59804
24031,Maryland,Montgomery County,7238,8623,20484,11672,3554,5144,56716,13110,69826
24033,Maryland,Prince George's County,7238,8623,20484,11672,3554,5144,56716,13110,69826
24035,Maryland,Queen Anne's County,7238,8623,16512,11672,3554,5144,52744,12196,64941
24037,Maryland,St. Mary's County,7238,8623,15936,11672,3554,5144,52168,12064,64232
24039,Maryland,Somerset County,7238,8623,8880,11672,3554,5144,45112,10441,55553
24041,Maryland,Talbot County,7238,8623,13956,11672,3554,5144,50188,11608,61797
24043,Maryland,Washington County,7238,8623,10452,11672,3554,5144,46684,10803,57487
24045,Maryland,Wicomico County,7238,8623,12024,11672,3554,5144,48256,11164,59420
25001,Massachusetts,Barnstable County,8406,7052,18156,9889,3341,5514,52357,8488,60845
25001,Massachusetts,"Barnstable Town, MA",8406,7052,18156,9889,3341,5514,52357,8488,60845
25003,Massachusetts,Berkshire County,8406,7052,12989,9889,3341,5514,47190,7650,54840
25005,Massachusetts,Bristol County,8406,7052,13491,9889,3341,5514,47692,7732,55424
25007,Massachusetts,Dukes County,8406,7052,20736,9889,3341,5514,54937,8906,63843
25009,Massachusetts,Essex County,8406,7052,24651,9889,3341,5514,58852,9541,68393
25011,Massachusetts,Franklin County,8406,7052,13140,9889,3341,5514,47341,7675,55016
25013,Massachusetts,Hampden County,8406,7052,13380,9889,3341,5514,47581,7714,55295
25015,Massachusetts,Hampshire County,8406,7052,13380,9889,3341,5514,47581,7714,55295
25017,Massachusetts,Middlesex County,8406,7052,26005,9889,3341,5514,60206,9760,69967
25019,Massachusetts,Nantucket County,8406,7052,20628,9889,3341,5514,54829,8889,63718
25021,Massachusetts,Norfolk County,8406,7052,27396,9889,3341,5514,61598,9986,71583
25023,Massachusetts,Plymouth County,8406,7052,22860,9889,3341,5514,57061,9250,66312
25025,Massachusetts,Suffolk County,8406,7052,27732,9889,3341,5514,61933,10040,71973
25027,Massachusetts,Worcester County,8406,7052,15206,9889,3341,5514,49407,8010,57416
25027,Massachusetts,"Worcester, MA",8406,7052,14838,9889,3341,5514,49039,7950,56990
26001,Michigan,Alcona County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26007,Michigan,Alcona County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26001,Michigan,Alpena County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26007,Michigan,Alpena County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26003,Michigan,Alger County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26005,Michigan,Allegan County,7394,5515,9060,11753,3838,5070,42631,9485,52117
26009,Michigan,Antrim County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26011,Michigan,Arenac County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26013,Michigan,Baraga County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26015,Michigan,Barry County,7394,5515,10224,11753,3838,5070,43795,9744,53539
26017,Michigan,"Bay City, MI",7394,5515,8808,11753,3838,5070,42379,9429,51808
26017,Michigan,Bay County,7394,5515,8808,11753,3838,5070,42379,9429,51808
26019,Michigan,Benzie County,7394,5515,9312,11753,3838,5070,42883,9541,52425
26021,Michigan,Berrien County,7394,5515,9204,11753,3838,5070,42775,9517,52293
26023,Michigan,Branch County,7394,5515,8784,11753,3838,5070,42355,9424,51779
26025,Michigan,Calhoun County,7394,5515,9528,11753,3838,5070,43099,9589,52689
26027,Michigan,Cass County,7394,5515,9672,11753,3838,5070,43243,9621,52865
26029,Michigan,Charlevoix County,7394,5515,9000,11753,3838,5070,42571,9472,52043
26031,Michigan,Cheboygan County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26033,Michigan,Chippewa County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26035,Michigan,Clare County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26037,Michigan,Clinton County,7394,5515,10716,11753,3838,5070,44287,9854,54141
26039,Michigan,Crawford County,7394,5515,8760,11753,3838,5070,42331,9418,51750
26041,Michigan,Delta County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26043,Michigan,Dickinson County,7394,5515,8856,11753,3838,5070,42427,9440,51867
26045,Michigan,Eaton County,7394,5515,10716,11753,3838,5070,44287,9854,54141
26047,Michigan,Emmet County,7394,5515,9564,11753,3838,5070,43135,9597,52733
26049,Michigan,Genesee County,7394,5515,9408,11753,3838,5070,42979,9563,52542
26051,Michigan,Gladwin County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26053,Michigan,Gogebic County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26055,Michigan,Grand Traverse County,7394,5515,10932,11753,3838,5070,44503,9902,54405
26057,Michigan,Gratiot County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26059,Michigan,Hillsdale County,7394,5515,8700,11753,3838,5070,42271,9405,51676
26061,Michigan,Houghton County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26063,Michigan,Huron County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26065,Michigan,Ingham County,7394,5515,10716,11753,3838,5070,44287,9854,54141
26067,Michigan,Ionia County,7394,5515,9204,11753,3838,5070,42775,9517,52293
26069,Michigan,Iosco County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26071,Michigan,Iron County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26073,Michigan,Isabella County,7394,5515,8640,11753,3838,5070,42211,9392,51603
26075,Michigan,Jackson County,7394,5515,9552,11753,3838,5070,43123,9595,52718
26075,Michigan,"Jackson, MI",7394,5515,9552,11753,3838,5070,43123,9595,52718
26077,Michigan,Kalamazoo County,7394,5515,10068,11753,3838,5070,43639,9709,53349
26077,Michigan,"Kalamazoo-Portage, MI",7394,5515,12956,11753,3838,5070,46527,10352,56879
26079,Michigan,Kalkaska County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26081,Michigan,Kent County,7394,5515,11544,11753,3838,5070,45115,10038,55153
26083,Michigan,Keweenaw County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26085,Michigan,Lake County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26087,Michigan,Lapeer County,7394,5515,11724,11753,3838,5070,45295,10078,55373
26089,Michigan,Leelanau County,7394,5515,9480,11753,3838,5070,43051,9579,52630
26091,Michigan,Lenawee County,7394,5515,8856,11753,3838,5070,42427,9440,51867
26093,Michigan,Livingston County,7394,5515,12084,11753,3838,5070,45655,10158,55813
26095,Michigan,Luce County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26097,Michigan,Mackinac County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26099,Michigan,Macomb County,7394,5515,11724,11753,3838,5070,45295,10078,55373
26101,Michigan,Manistee County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26103,Michigan,Marquette County,7394,5515,9036,11753,3838,5070,42607,9480,52087
26105,Michigan,Mason County,7394,5515,8688,11753,3838,5070,42259,9402,51662
26107,Michigan,Mecosta County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26109,Michigan,Menominee County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26111,Michigan,Midland County,7394,5515,9660,11753,3838,5070,43231,9619,52850
26111,Michigan,"Midland, MI",7394,5515,9660,11753,3838,5070,43231,9619,52850
26113,Michigan,Missaukee County,7394,5515,8964,11753,3838,5070,42535,9464,51999
26115,Michigan,Monroe County,7394,5515,10200,11753,3838,5070,43771,9739,53510
26115,Michigan,"Monroe, MI",7394,5515,10200,11753,3838,5070,43771,9739,53510
26117,Michigan,Montcalm County,7394,5515,8976,11753,3838,5070,42547,9467,52014
26119,Michigan,Montmorency County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26121,Michigan,Muskegon County,7394,5515,9372,11753,3838,5070,42943,9555,52498
26121,Michigan,"Muskegon, MI",7394,5515,9372,11753,3838,5070,42943,9555,52498
26123,Michigan,Newaygo County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26125,Michigan,Oakland County,7394,5515,11724,11753,3838,5070,45295,10078,55373
26127,Michigan,Oceana County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26129,Michigan,Ogemaw County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26131,Michigan,Ontonagon County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26133,Michigan,Osceola County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26135,Michigan,Osceola County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26133,Michigan,Oscoda County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26135,Michigan,Oscoda County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26137,Michigan,Otsego County,7394,5515,9372,11753,3838,5070,42943,9555,52498
26139,Michigan,Ottawa County,7394,5515,10044,11753,3838,5070,43615,9704,53319
26141,Michigan,Presque Isle County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26143,Michigan,Roscommon County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26145,Michigan,Saginaw County,7394,5515,9276,11753,3838,5070,42847,9533,52381
26145,Michigan,"Saginaw, MI",7394,5515,9276,11753,3838,5070,42847,9533,52381
26147,Michigan,St. Clair County,7394,5515,11724,11753,3838,5070,45295,10078,55373
26149,Michigan,St. Joseph County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26151,Michigan,Sanilac County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26153,Michigan,Schoolcraft County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26155,Michigan,Shiawassee County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26157,Michigan,Tuscola County,7394,5515,8556,11753,3838,5070,42127,9373,51500
26159,Michigan,Van Buren County,7394,5515,10068,11753,3838,5070,43639,9709,53349
26161,Michigan,Washtenaw County,7394,5515,13488,11753,3838,5070,47059,10470,57530
26163,Michigan,Wayne County,7394,5515,11724,11753,3838,5070,45295,10078,55373
26165,Michigan,Wexford County,7394,5515,8784,11753,3838,5070,42355,9424,51779
27001,Minnesota,Aitkin County,7394,7280,9216,11753,3838,5070,44552,12374,56926
27167,Minnesota,Aitkin County,7394,7280,9216,11753,3838,5070,44552,12374,56926
27001,Minnesota,Wilkin County,7394,7280,8568,11753,3838,5070,43904,12202,56106
27167,Minnesota,Wilkin County,7394,7280,8568,11753,3838,5070,43904,12202,56106
27003,Minnesota,Anoka County,7394,7280,14568,11753,3838,5070,49904,13797,63701
27005,Minnesota,Becker County,7394,7280,9072,11753,3838,5070,44408,12336,56744
27093,Minnesota,Becker County,7394,7280,9072,11753,3838,5070,44408,12336,56744
27005,Minnesota,Meeker County,7394,7280,9408,11753,3838,5070,44744,12425,57169
27093,Minnesota,Meeker County,7394,7280,9408,11753,3838,5070,44744,12425,57169
27007,Minnesota,Beltrami County,7394,7280,9528,11753,3838,5070,44864,12457,57321
27009,Minnesota,Benton County,7394,7280,9648,11753,3838,5070,44984,12489,57473
27011,Minnesota,Big Stone County,7394,7280,8568,11753,3838,5070,43904,12202,56106
27013,Minnesota,Blue Earth County,7394,7280,11040,11753,3838,5070,46376,12859,59235
27015,Minnesota,Brown County,7394,7280,8568,11753,3838,5070,43904,12202,56106
27017,Minnesota,Carlton County,7394,7280,9792,11753,3838,5070,45128,12527,57655
27019,Minnesota,Carver County,7394,7280,14568,11753,3838,5070,49904,13797,63701
27021,Minnesota,Cass County,7394,7280,9240,11753,3838,5070,44576,12380,56956
27023,Minnesota,Chippewa County,7394,7280,8568,11753,3838,5070,43904,12202,56106
27025,Minnesota,Chisago County,7394,7280,14568,11753,3838,5070,49904,13797,63701
27027,Minnesota,Clay County,7394,7280,10008,11753,3838,5070,45344,12585,57929
27029,Minnesota,Clearwater County,7394,7280,8568,11753,3838,5070,43904,12202,56106
27031,Minnesota,Cook County,7394,7280,8568,11753,3838,5070,43904,12202,56106
27033,Minnesota,Cottonwood County,7394,7280,8568,11753,3838,5070,43904,12202,56106
27035,Minnesota,Crow Wing County,7394,7280,10032,11753,3838,5070,45368,12591,57959
27037,Minnesota,Dakota County,7394,7280,14568,11753,3838,5070,49904,13797,63701
27039,Minnesota,Dodge County,7394,7280,12192,11753,3838,5070,47528,13165,60693
27041,Minnesota,Douglas County,7394,7280,9708,11753,3838,5070,45044,12505,57549
27043,Minnesota,Faribault County,7394,7280,8568,11753,3838,5070,43904,12202,56106
27045,Minnesota,Fillmore County,7394,7280,8568,11753,3838,5070,43904,12202,56106
27047,Minnesota,Freeborn County,7394,7280,8844,11753,3838,5070,44180,12275,56455
27049,Minnesota,Goodhue County,7394,7280,9396,11753,3838,5070,44732,12422,57154
27051,Minnesota,Grant County,7394,7280,8568,11753,3838,5070,43904,12202,56106
27053,Minnesota,Hennepin County,7394,7280,14568,11753,3838,5070,49904,13797,63701
27055,Minnesota,Houston County,7394,7280,9948,11753,3838,5070,45284,12569,57853
27057,Minnesota,Hubbard County,7394,7280,8652,11753,3838,5070,43988,12224,56212
27059,Minnesota,Isanti County,7394,7280,14568,11753,3838,5070,49904,13797,63701
27061,Minnesota,Itasca County,7394,7280,9564,11753,3838,5070,44900,12467,57367
27063,Minnesota,Jackson County,7394,7280,8568,11753,3838,5070,43904,12202,56106
27065,Minnesota,Kanabec County,7394,7280,9984,11753,3838,5070,45320,12578,57898
27067,Minnesota,Kandiyohi County,7394,7280,9240,11753,3838,5070,44576,12380,56956
27069,Minnesota,Kittson County,7394,7280,8568,11753,3838,5070,43904,12202,56106
27071,Minnesota,Koochiching County,7394,7280,8568,11753,3838,5070,43904,12202,56106
27073,Minnesota,Lac qui Parle County,7394,7280,8568,11753,3838,5070,43904,12202,56106
27075,Minnesota,Lake County,7394,7280,9216,11753,3838,5070,44552,12374,56926
27077,Minnesota,Lake of the Woods County,7394,7280,9336,11753,3838,5070,44672,12406,57078
27079,Minnesota,Le Sueur County,7394,7280,10332,11753,3838,5070,45668,12671,58339
27081,Minnesota,Lincoln County,7394,7280,8568,11753,3838,5070,43904,12202,56106
27083,Minnesota,Lyon County,7394,7280,8568,11753,3838,5070,43904,12202,56106
27085,Minnesota,McLeod County,7394,7280,9312,11753,3838,5070,44648,12400,57048
27087,Minnesota,Mahnomen County,7394,7280,8592,11753,3838,5070,43928,12208,56136
27089,Minnesota,Marshall County,7394,7280,8568,11753,3838,5070,43904,12202,56106
27091,Minnesota,Martin County,7394,7280,8568,11753,3838,5070,43904,12202,56106
27095,Minnesota,Mille Lacs County,7394,7280,10812,11753,3838,5070,46148,12798,58946
27097,Minnesota,Morrison County,7394,7280,8568,11753,3838,5070,43904,12202,56106
27099,Minnesota,Mower County,7394,7280,9456,11753,3838,5070,44792,12438,57230
27101,Minnesota,Murray County,7394,7280,8568,11753,3838,5070,43904,12202,56106
27103,Minnesota,Nicollet County,7394,7280,11040,11753,3838,5070,46376,12859,59235
27105,Minnesota,Nobles County,7394,7280,9096,11753,3838,5070,44432,12342,56774
27107,Minnesota,Norman County,7394,7280,8568,11753,3838,5070,43904,12202,56106
27109,Minnesota,Olmsted County,7394,7280,12192,11753,3838,5070,47528,13165,60693
27111,Minnesota,Otter Tail County,7394,7280,8676,11753,3838,5070,44012,12231,56243
27113,Minnesota,Pennington County,7394,7280,9120,11753,3838,5070,44456,12349,56805
27115,Minnesota,Pine County,7394,7280,9420,11753,3838,5070,44756,12428,57184
27117,Minnesota,Pipestone County,7394,7280,8568,11753,3838,5070,43904,12202,56106
27119,Minnesota,Polk County,7394,7280,9984,11753,3838,5070,45320,12578,57898
27121,Minnesota,Pope County,7394,7280,9000,11753,3838,5070,44336,12317,56653
27123,Minnesota,Ramsey County,7394,7280,14568,11753,3838,5070,49904,13797,63701
27125,Minnesota,Red Lake County,7394,7280,8568,11753,3838,5070,43904,12202,56106
27127,Minnesota,Redwood County,7394,7280,8568,11753,3838,5070,43904,12202,56106
27129,Minnesota,Renville County,7394,7280,8568,11753,3838,5070,43904,12202,56106
27131,Minnesota,Rice County,7394,7280,11076,11753,3838,5070,46412,12868,59281
27133,Minnesota,Rock County,7394,7280,8784,11753,3838,5070,44120,12259,56379
27135,Minnesota,Roseau County,7394,7280,8880,11753,3838,5070,44216,12285,56501
27137,Minnesota,St. Louis County,7394,7280,9792,11753,3838,5070,45128,12527,57655
27139,Minnesota,Scott County,7394,7280,14568,11753,3838,5070,49904,13797,63701
